ID,score
2142,6.0
2143,7.0
2144,2.0
2145,6.0
2146,6.0
2147,8.0
2148,6.0
2149,5.0
2150,5.0
2151,8.0
2152,7.0
2153,8.0
2154,6.0
2155,5.0
2156,9.0
2157,8.0
2158,4.0
2159,5.0
2160,6.0
2161,5.0
2162,6.0
2163,5.0
2164,6.0
2165,5.0
2166,3.0
2167,6.0
2168,6.0
2169,6.0
2170,2.0
2171,7.0
2172,7.0
2173,5.0
2174,7.0
2175,8.0
2176,2.0
2177,7.0
2178,3.0
2179,4.0
2180,4.0
2181,6.0
2182,6.0
2183,4.0
2184,4.0
2185,7.0
2186,2.0
2187,7.0
2188,5.0
2189,5.0
2190,3.0
2191,6.0
2192,4.0
2193,4.0
2194,3.0
2195,5.0
2196,5.0
2197,6.0
2198,5.0
2199,5.0
2200,8.0
2201,7.0
2202,7.0
2203,5.0
2204,6.0
2205,4.0
2206,2.0
2207,2.0
2208,5.0
2209,6.0
2210,8.0
2211,5.0
2212,5.0
2213,5.0
2214,4.0
2215,9.0
2216,8.0
2217,6.0
2218,6.0
2219,6.0
2220,6.0
2221,7.0
2222,5.0
2223,8.0
2224,7.0
2225,6.0
2226,7.0
2227,6.0
2228,2.0
2229,7.0
2230,6.0
2231,6.0
2232,6.0
2233,4.0
2234,7.0
2235,6.0
2236,5.0
2237,5.0
2238,8.0
2239,7.0
2240,3.0
2241,7.0
2242,3.0
2243,2.0
2244,6.0
2245,9.0
2246,6.0
2247,6.0
2248,4.0
2249,3.0
2250,6.0
2251,4.0
2252,7.0
2253,4.0
2254,6.0
2255,6.0
2256,4.0
2257,5.0
2258,4.0
2259,2.0
2260,4.0
2261,6.0
2262,3.0
2263,4.0
2264,2.0
2265,4.0
2266,5.0
2267,5.0
2268,7.0
2269,3.0
2270,5.0
2271,7.0
2272,5.0
2273,5.0
2274,6.0
2275,4.0
2276,5.0
2277,3.0
2278,3.0
2279,5.0
2280,8.0
2281,5.0
2282,7.0
2283,7.0
2284,5.0
2285,5.0
2286,5.0
2287,6.0
2288,4.0
2289,5.0
2290,5.0
2291,4.0
2292,3.0
2293,8.0
2294,7.0
2295,8.0
2296,3.0
2297,7.0
2298,7.0
2299,5.0
2300,7.0
2301,5.0
2302,5.0
2303,7.0
2304,7.0
2305,7.0
2306,4.0
2307,5.0
2308,3.0
2309,8.0
2310,6.0
2311,6.0
2312,6.0
2313,6.0
2314,9.0
2315,6.0
2316,7.0
2317,7.0
2318,8.0
2319,4.0
2320,5.0
2321,4.0
2322,3.0
2323,5.0
2324,4.0
2325,5.0
2326,4.0
2327,7.0
2328,8.0
2329,3.0
2330,6.0
2331,8.0
2332,7.0
2333,6.0
2334,3.0
2335,6.0
2336,5.0
2337,7.0
2338,4.0
2339,6.0
2340,6.0
2341,3.0
2342,2.0
2343,5.0
2344,4.0
2345,2.0
2346,7.0
2347,4.0
2348,7.0
2349,4.0
2350,3.0
2351,7.0
2352,5.0
2353,8.0
2354,2.0
2355,8.0
2356,4.0
2357,4.0
2358,9.0
2359,6.0
2360,6.0
2361,8.0
2362,6.0
2363,6.0
2364,7.0
2365,9.0
2366,7.0
2367,8.0
2368,7.0
2369,5.0
2370,8.0
2371,3.0
2372,6.0
2373,3.0
2374,6.0
2375,5.0
2376,8.0
2377,8.0
2378,9.0
2379,6.0
2380,5.0
2381,8.0
2382,3.0
2383,6.0
2384,5.0
2385,5.0
2386,6.0
2387,6.0
2388,7.0
2389,6.0
2390,8.0
2391,6.0
2392,6.0
2393,7.0
2394,6.0
2395,6.0
2396,7.0
2397,7.0
2398,6.0
2399,8.0
2400,5.0
2401,6.0
2402,5.0
2403,7.0
2404,4.0
2405,6.0
2406,4.0
2407,7.0
2408,2.0
2409,6.0
2410,4.0
2411,5.0
2412,7.0
2413,6.0
2414,4.0
2415,6.0
2416,6.0
2417,7.0
2418,6.0
2419,7.0
2420,7.0
2421,7.0
2422,3.0
2423,2.0
2424,7.0
2425,7.0
2426,6.0
2427,3.0
2428,5.0
2429,6.0
2430,8.0
2431,4.0
2432,8.0
2433,3.0
2434,5.0
2435,5.0
2436,3.0
2437,4.0
2438,7.0
2439,6.0
2440,3.0
2441,6.0
2442,6.0
2443,3.0
2444,4.0
2445,7.0
2446,7.0
2447,3.0
2448,3.0
2449,2.0
2450,5.0
2451,6.0
2452,5.0
2453,5.0
2454,3.0
2455,7.0
2456,8.0
2457,6.0
2458,4.0
2459,6.0
2460,8.0
2461,6.0
2462,5.0
2463,4.0
2464,4.0
2465,8.0
2466,5.0
2467,6.0
2468,6.0
2469,2.0
2470,6.0
2471,4.0
2472,6.0
2473,7.0
2474,8.0
2475,6.0
2476,9.0
2477,3.0
2478,4.0
2479,4.0
2480,4.0
2481,5.0
2482,9.0
2483,6.0
2484,5.0
2485,6.0
2486,4.0
2487,6.0
2488,4.0
2489,5.0
2490,5.0
2491,8.0
2492,3.0
2493,7.0
2494,6.0
2495,5.0
2496,5.0
2497,5.0
2498,2.0
2499,7.0
2500,6.0
2501,4.0
2502,7.0
2503,5.0
2504,6.0
2505,4.0
2506,8.0
2507,7.0
2508,5.0
2509,8.0
2510,3.0
2511,7.0
2512,9.0
2513,6.0
2514,7.0
2515,5.0
2516,6.0
2517,7.0
2518,7.0
2519,5.0
2520,9.0
2521,5.0
2522,6.0
2523,5.0
2524,6.0
2525,5.0
2526,4.0
2527,6.0
2528,7.0
2529,7.0
2530,9.0
2531,3.0
2532,5.0
2533,4.0
2534,6.0
2535,5.0
2536,4.0
2537,5.0
2538,7.0
2539,3.0
2540,4.0
2541,6.0
2542,5.0
2543,5.0
2544,5.0
2545,4.0
2546,4.0
2547,7.0
2548,4.0
2549,6.0
2550,8.0
2551,6.0
2552,5.0
2553,5.0
2554,8.0
2555,4.0
2556,3.0
2557,6.0
2558,8.0
2559,8.0
2560,7.0
2561,5.0
2562,4.0
2563,6.0
2564,5.0
2565,7.0
2566,4.0
2567,4.0
2568,7.0
2569,7.0
2570,5.0
2571,4.0
2572,6.0
2573,5.0
2574,5.0
2575,6.0
2576,8.0
2577,6.0
2578,7.0
2579,5.0
2580,7.0
2581,2.0
2582,6.0
2583,7.0
2584,7.0
2585,3.0
2586,7.0
2587,6.0
2588,4.0
2589,5.0
2590,6.0
2591,7.0
2592,6.0
2593,8.0
2594,8.0
2595,5.0
2596,8.0
2597,6.0
2598,5.0
2599,7.0
2600,5.0
2601,9.0
2602,8.0
2603,4.0
2604,6.0
2605,5.0
2606,4.0
2607,5.0
2608,4.0
2609,4.0
2610,4.0
2611,5.0
2612,4.0
2613,6.0
2614,9.0
2615,7.0
2616,7.0
2617,6.0
2618,2.0
2619,7.0
2620,6.0
2621,5.0
2622,7.0
2623,8.0
2624,7.0
2625,6.0
2626,7.0
2627,5.0
2628,5.0
2629,4.0
2630,5.0
2631,6.0
2632,7.0
2633,5.0
2634,7.0
2635,5.0
2636,7.0
2637,5.0
2638,5.0
2639,3.0
2640,7.0
2641,7.0
2642,5.0
2643,1.0
2644,5.0
2645,5.0
2646,7.0
2647,4.0
2648,6.0
2649,5.0
2650,7.0
2651,6.0
2652,5.0
2653,5.0
2654,5.0
2655,8.0
2656,5.0
2657,8.0
2658,7.0
2659,6.0
2660,4.0
2661,4.0
2662,6.0
2663,6.0
2664,5.0
2665,2.0
2666,6.0
2667,7.0
2668,3.0
2669,8.0
2670,7.0
2671,8.0
2672,4.0
2673,5.0
2674,6.0
2675,5.0
2676,7.0
2677,6.0
2678,5.0
2679,4.0
2680,5.0
2681,2.0
2682,8.0
2683,3.0
2684,6.0
2685,8.0
2686,8.0
2687,8.0
2688,4.0
2689,9.0
2690,4.0
2691,8.0
2692,7.0
2693,7.0
2694,5.0
2695,7.0
2696,7.0
2697,7.0
2698,6.0
2699,4.0
2700,3.0
2701,5.0
2702,5.0
2703,6.0
2704,5.0
2705,7.0
2706,5.0
2707,7.0
2708,7.0
2709,9.0
2710,6.0
2711,6.0
2712,3.0
2713,5.0
2714,6.0
2715,5.0
2716,6.0
2717,6.0
2718,7.0
2719,6.0
2720,8.0
2721,1.0
2722,2.0
2723,10.0
2724,4.0
2725,3.0
2726,7.0
2727,6.0
2728,4.0
2729,7.0
2730,6.0
2731,5.0
2732,5.0
2733,7.0
2734,5.0
2735,8.0
2736,6.0
2737,4.0
2738,7.0
2739,6.0
2740,6.0
2741,4.0
2742,7.0
2743,8.0
2744,6.0
2745,2.0
2746,7.0
2747,9.0
2748,4.0
2749,7.0
2750,6.0
2751,7.0
2752,6.0
2753,5.0
2754,5.0
2755,9.0
2756,5.0
2757,5.0
2758,6.0
2759,6.0
2760,6.0
2761,5.0
2762,8.0
2763,5.0
2764,7.0
2765,6.0
2766,4.0
2767,8.0
2768,8.0
2769,7.0
2770,7.0
2771,9.0
2772,5.0
2773,8.0
2774,7.0
2775,6.0
2776,5.0
2777,6.0
2778,6.0
2779,6.0
2780,6.0
2781,2.0
2782,3.0
2783,6.0
2784,7.0
2785,6.0
2786,9.0
2787,8.0
2788,3.0
2789,8.0
2790,7.0
2791,7.0
2792,4.0
2793,7.0
2794,8.0
2795,7.0
2796,5.0
2797,4.0
2798,3.0
2799,8.0
2800,3.0
2801,3.0
2802,3.0
2803,8.0
2804,4.0
2805,7.0
2806,2.0
2807,6.0
2808,6.0
2809,5.0
2810,5.0
2811,8.0
2812,6.0
2813,5.0
2814,3.0
2815,5.0
2816,8.0
2817,5.0
2818,4.0
2819,9.0
2820,8.0
2821,7.0
2822,6.0
2823,6.0
2824,4.0
2825,7.0
2826,8.0
2827,3.0
2828,6.0
2829,7.0
2830,5.0
2831,5.0
2832,5.0
2833,5.0
2834,7.0
2835,4.0
2836,6.0
2837,7.0
2838,7.0
2839,4.0
2840,6.0
2841,3.0
2842,3.0
2843,7.0
2844,5.0
2845,7.0
2846,8.0
2847,7.0
2848,6.0
2849,4.0
2850,6.0
2851,7.0
2852,6.0
2853,4.0
2854,6.0
2855,6.0
2856,7.0
2857,5.0
2858,7.0
2859,4.0
2860,6.0
2861,6.0
2862,5.0
2863,7.0
2864,2.0
2865,7.0
2866,4.0
2867,7.0
2868,4.0
2869,6.0
2870,6.0
2871,6.0
2872,8.0
2873,8.0
2874,7.0
2875,6.0
2876,4.0
2877,5.0
2878,6.0
2879,6.0
2880,8.0
2881,6.0
2882,7.0
2883,5.0
2884,7.0
2885,5.0
2886,6.0
2887,6.0
2888,7.0
2889,8.0
2890,6.0
2891,7.0
2892,4.0
2893,4.0
2894,5.0
2895,3.0
2896,5.0
2897,5.0
2898,5.0
2899,3.0
2900,2.0
2901,5.0
2902,7.0
2903,6.0
2904,7.0
2905,8.0
2906,6.0
2907,7.0
2908,6.0
2909,6.0
2910,4.0
2911,6.0
2912,4.0
2913,5.0
2914,4.0
2915,8.0
2916,7.0
2917,7.0
2918,5.0
2919,4.0
2920,5.0
2921,3.0
2922,5.0
2923,4.0
2924,8.0
2925,6.0
2926,7.0
2927,6.0
2928,7.0
2929,6.0
2930,5.0
2931,7.0
2932,4.0
2933,5.0
2934,5.0
2935,8.0
2936,6.0
2937,5.0
2938,6.0
2939,7.0
2940,7.0
2941,5.0
2942,4.0
2943,6.0
2944,7.0
2945,6.0
2946,2.0
2947,4.0
2948,6.0
2949,7.0
2950,5.0
2951,5.0
2952,5.0
2953,5.0
2954,6.0
2955,4.0
2956,8.0
2957,6.0
2958,6.0
2959,2.0
2960,8.0
2961,5.0
2962,7.0
2963,5.0
2964,8.0
2965,6.0
2966,2.0
2967,6.0
2968,4.0
2969,5.0
2970,7.0
2971,3.0
2972,8.0
2973,3.0
2974,5.0
2975,6.0
2976,5.0
2977,4.0
2978,6.0
2979,8.0
2980,5.0
2981,6.0
2982,9.0
2983,4.0
2984,6.0
2985,3.0
2986,5.0
2987,6.0
2988,6.0
2989,5.0
2990,5.0
2991,4.0
2992,6.0
2993,5.0
2994,9.0
2995,8.0
2996,5.0
2997,6.0
2998,6.0
2999,6.0
3000,8.0
3001,6.0
3002,5.0
3003,4.0
3004,5.0
3005,5.0
3006,5.0
3007,4.0
3008,6.0
3009,5.0
3010,8.0
3011,5.0
3012,7.0
3013,5.0
3014,7.0
3015,6.0
3016,5.0
3017,5.0
3018,4.0
3019,6.0
3020,6.0
3021,3.0
3022,7.0
3023,6.0
3024,9.0
3025,7.0
3026,6.0
3027,6.0
3028,6.0
3029,6.0
3030,6.0
3031,4.0
3032,5.0
3033,6.0
3034,7.0
3035,3.0
3036,4.0
3037,5.0
3038,7.0
3039,6.0
3040,7.0
3041,4.0
3042,6.0
3043,7.0
3044,5.0
3045,8.0
3046,7.0
3047,5.0
3048,5.0
3049,4.0
3050,4.0
3051,6.0
3052,6.0
3053,2.0
3054,5.0
3055,7.0
3056,4.0
3057,5.0
3058,5.0
3059,7.0
3060,4.0
3061,6.0
3062,7.0
3063,5.0
3064,7.0
3065,2.0
3066,7.0
3067,6.0
3068,5.0
3069,4.0
3070,4.0
3071,2.0
3072,8.0
3073,6.0
3074,9.0
3075,8.0
3076,7.0
3077,4.0
3078,7.0
3079,8.0
3080,7.0
3081,3.0
3082,4.0
3083,5.0
3084,4.0
3085,4.0
3086,5.0
3087,4.0
3088,4.0
3089,8.0
3090,9.0
3091,6.0
3092,6.0
3093,6.0
3094,5.0
3095,5.0
3096,7.0
3097,6.0
3098,8.0
3099,5.0
3100,6.0
3101,3.0
3102,8.0
3103,6.0
3104,6.0
3105,6.0
3106,8.0
3107,7.0
3108,9.0
3109,6.0
3110,7.0
3111,6.0
3112,6.0
3113,6.0
3114,5.0
3115,9.0
3116,7.0
3117,6.0
3118,5.0
3119,4.0
3120,4.0
3121,8.0
3122,6.0
3123,6.0
3124,7.0
3125,4.0
3126,7.0
3127,7.0
3128,8.0
3129,6.0
3130,6.0
3131,2.0
3132,6.0
3133,8.0
3134,6.0
3135,6.0
3136,6.0
3137,3.0
3138,5.0
3139,4.0
3140,6.0
3141,6.0
3142,5.0
3143,7.0
3144,4.0
3145,6.0
3146,7.0
3147,7.0
3148,4.0
3149,8.0
3150,3.0
3151,5.0
3152,6.0
3153,5.0
3154,2.0
3155,3.0
3156,9.0
3157,7.0
3158,6.0
3159,9.0
3160,3.0
3161,6.0
3162,5.0
3163,4.0
3164,7.0
3165,4.0
3166,6.0
3167,5.0
3168,9.0
3169,2.0
3170,8.0
3171,8.0
3172,9.0
3173,5.0
3174,4.0
3175,7.0
3176,8.0
3177,4.0
3178,5.0
3179,5.0
3180,6.0
3181,6.0
3182,5.0
3183,8.0
3184,3.0
3185,6.0
3186,3.0
3187,7.0
3188,5.0
3189,8.0
3190,7.0
3191,6.0
3192,5.0
3193,5.0
3194,7.0
3195,3.0
3196,4.0
3197,7.0
3198,6.0
3199,6.0
3200,6.0
3201,7.0
3202,6.0
3203,2.0
3204,7.0
3205,6.0
3206,6.0
3207,3.0
3208,2.0
3209,6.0
3210,7.0
3211,3.0
3212,7.0
3213,6.0
3214,6.0
3215,8.0
3216,6.0
3217,6.0
3218,4.0
3219,6.0
3220,4.0
3221,6.0
3222,6.0
3223,5.0
3224,6.0
3225,4.0
3226,9.0
3227,6.0
3228,7.0
3229,4.0
3230,4.0
3231,6.0
3232,3.0
3233,7.0
3234,5.0
3235,3.0
3236,5.0
3237,7.0
3238,3.0
3239,6.0
3240,5.0
3241,5.0
3242,7.0
3243,7.0
3244,3.0
3245,4.0
3246,4.0
3247,7.0
3248,8.0
3249,2.0
3250,6.0
3251,6.0
3252,6.0
3253,9.0
3254,7.0
3255,5.0
3256,5.0
3257,4.0
3258,5.0
3259,7.0
3260,4.0
3261,4.0
3262,6.0
3263,5.0
3264,5.0
3265,5.0
3266,2.0
3267,8.0
3268,6.0
3269,8.0
3270,6.0
3271,6.0
3272,3.0
3273,7.0
3274,4.0
3275,8.0
3276,4.0
3277,5.0
3278,7.0
3279,7.0
3280,7.0
3281,6.0
3282,4.0
3283,3.0
3284,6.0
3285,8.0
3286,6.0
3287,7.0
3288,6.0
3289,6.0
3290,8.0
3291,6.0
3292,6.0
3293,6.0
3294,6.0
3295,6.0
3296,8.0
3297,6.0
3298,7.0
3299,7.0
3300,5.0
3301,9.0
3302,6.0
3303,7.0
3304,5.0
3305,8.0
3306,7.0
3307,4.0
3308,3.0
3309,5.0
3310,5.0
3311,3.0
3312,5.0
3313,5.0
3314,5.0
3315,4.0
3316,6.0
3317,4.0
3318,8.0
3319,5.0
3320,6.0
3321,7.0
3322,2.0
3323,6.0
3324,6.0
3325,5.0
3326,7.0
3327,9.0
3328,7.0
3329,5.0
3330,4.0
3331,6.0
3332,5.0
3333,5.0
3334,7.0
3335,1.0
3336,5.0
3337,5.0
3338,4.0
3339,8.0
3340,6.0
3341,5.0
3342,8.0
3343,6.0
3344,7.0
3345,2.0
3346,6.0
3347,8.0
3348,7.0
3349,4.0
3350,5.0
3351,5.0
3352,5.0
3353,6.0
3354,6.0
3355,7.0
3356,3.0
3357,8.0
3358,8.0
3359,5.0
3360,8.0
3361,3.0
3362,5.0
3363,7.0
3364,1.0
3365,7.0
3366,3.0
3367,4.0
3368,5.0
3369,9.0
3370,7.0
3371,6.0
3372,6.0
3373,7.0
3374,8.0
3375,3.0
3376,4.0
3377,5.0
3378,5.0
3379,4.0
3380,7.0
3381,4.0
3382,7.0
3383,4.0
3384,3.0
3385,5.0
3386,7.0
3387,7.0
3388,6.0
3389,3.0
3390,9.0
3391,6.0
3392,7.0
3393,5.0
3394,5.0
3395,7.0
3396,10.0
3397,4.0
3398,7.0
3399,3.0
3400,6.0
3401,6.0
3402,9.0
3403,8.0
3404,5.0
3405,7.0
3406,6.0
3407,7.0
3408,6.0
3409,10.0
3410,6.0
3411,6.0
3412,6.0
3413,8.0
3414,5.0
3415,8.0
3416,8.0
3417,5.0
3418,6.0
3419,6.0
3420,4.0
3421,2.0
3422,6.0
3423,5.0
3424,6.0
3425,5.0
3426,6.0
3427,5.0
3428,9.0
3429,2.0
3430,6.0
3431,7.0
3432,5.0
3433,6.0
3434,5.0
3435,3.0
3436,7.0
3437,5.0
3438,8.0
3439,6.0
3440,5.0
3441,5.0
3442,5.0
3443,4.0
3444,5.0
3445,9.0
3446,4.0
3447,4.0
3448,9.0
3449,7.0
3450,5.0
3451,7.0
3452,8.0
3453,5.0
3454,8.0
3455,6.0
3456,3.0
3457,5.0
3458,7.0
3459,8.0
3460,6.0
3461,8.0
3462,7.0
3463,4.0
3464,2.0
3465,8.0
3466,9.0
3467,4.0
3468,4.0
3469,8.0
3470,4.0
3471,6.0
3472,4.0
3473,8.0
3474,6.0
3475,3.0
3476,6.0
3477,5.0
3478,6.0
3479,2.0
3480,7.0
3481,3.0
3482,6.0
3483,7.0
3484,2.0
3485,6.0
3486,6.0
3487,5.0
3488,6.0
3489,6.0
3490,2.0
3491,7.0
3492,3.0
3493,5.0
3494,1.0
3495,8.0
3496,3.0
3497,8.0
3498,9.0
3499,3.0
3500,7.0
3501,5.0
3502,5.0
3503,7.0
3504,5.0
3505,6.0
3506,7.0
3507,7.0
3508,6.0
3509,5.0
3510,8.0
3511,7.0
3512,6.0
3513,7.0
3514,6.0
3515,7.0
3516,5.0
3517,7.0
3518,7.0
3519,6.0
3520,7.0
3521,7.0
3522,3.0
3523,6.0
3524,7.0
3525,2.0
3526,7.0
3527,3.0
3528,5.0
3529,7.0
3530,8.0
3531,6.0
3532,4.0
3533,5.0
3534,7.0
3535,7.0
3536,4.0
3537,8.0
3538,3.0
3539,7.0
3540,3.0
3541,6.0
3542,5.0
3543,6.0
3544,8.0
3545,6.0
3546,4.0
3547,6.0
3548,7.0
3549,7.0
3550,4.0
3551,4.0
3552,5.0
3553,8.0
3554,5.0
3555,5.0
3556,7.0
3557,8.0
3558,8.0
3559,4.0
3560,6.0
3561,6.0
3562,6.0
3563,3.0
3564,7.0
3565,5.0
3566,6.0
3567,4.0
3568,7.0
3569,3.0
3570,4.0
3571,4.0
3572,5.0
3573,6.0
3574,9.0
3575,6.0
3576,4.0
3577,7.0
3578,3.0
3579,4.0
3580,1.0
3581,5.0
3582,5.0
3583,5.0
3584,5.0
3585,2.0
3586,9.0
3587,4.0
3588,9.0
3589,7.0
3590,8.0
3591,5.0
3592,5.0
3593,5.0
3594,5.0
3595,8.0
3596,6.0
3597,4.0
3598,4.0
3599,3.0
3600,3.0
3601,5.0
3602,7.0
3603,4.0
3604,8.0
3605,4.0
3606,7.0
3607,6.0
3608,8.0
3609,8.0
3610,4.0
3611,9.0
3612,7.0
3613,5.0
3614,5.0
3615,5.0
3616,6.0
3617,5.0
3618,6.0
3619,5.0
3620,9.0
3621,8.0
3622,6.0
3623,4.0
3624,5.0
3625,4.0
3626,6.0
3627,8.0
3628,7.0
3629,6.0
3630,7.0
3631,8.0
3632,5.0
3633,6.0
3634,7.0
3635,6.0
3636,6.0
3637,3.0
3638,6.0
